"CONVERSATION ID","CONVERSATION TITLE","FROM","SENDER PROFILE URL","TO","RECIPIENT PROFILE URLS","DATE","SUBJECT","CONTENT","FOLDER"
"2-NDU1YjgxZWMtYTYxMC00ZjkwLTkwOWEtODUwMGM5YzRiYTU5XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-12-23 01:28:21 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola! Soy Caria de MBS en Francia. ¿Estás considerando un programa de Bachelor, Master o MSc (Maestría especializada) para impulsar tu carrera?</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">🎓 Bachelor – 7º en Francia (Challenges 2025)</p><p class=""spinmail-quill-editor__spin-break"">🎓 Master in Management – 50º a nivel mundial (FT)</p><p class=""spinmail-quill-editor__spin-break"">🎓 MSc Supply Chain – 7º en Francia (QS 2026)</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">En MBS, nuestros títulos reconocidos por el Estado te preparan para oportunidades internacionales en Negocios, Finanzas, IA, Marketing y más. Con aprendizaje práctico y conexiones sólidas con empresas, desarrollarás las habilidades que buscan los empleadores.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Quieres descubrir el programa que es ideal para ti?</p>","ARCHIVE"
"2-MmJkNDEyNGYtMjI2Mi00MTUyLTlhNzMtNTcxNzQ2NDMyODRiXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-12-18 17:23:11 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¡Gracias por tu confianza en LinkedIn! Nos gustaría ofrecerte un mes de prueba gratis para Premium.</p>","ARCHIVE"
"2-YWE5MjM4ZjAtYzQxOC00MjEyLWE5ODUtOTU1MDE0ZTA0MzgyXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-11-28 19:12:27 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy Analía Bustamante, asesora comercial de Dividenz, la plataforma que te permite invertir en Real Estate en EE.UU.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te interesa acceder al mercado inmobiliario norteamericano y empezar a recibir rendimientos mensuales en USD?</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Con nuestra plataforma podés invertir desde USD 30.000 en propiedades ya construidas y alquiladas en Estados Unidos, como edificios multifamiliares, naves industriales o locales comerciales. Obtendrás rendimientos en dólares desde el primer mes y una capitalización al finalizar el negocio.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te interesa conocer más? Estoy para ayudarte.</p>","ARCHIVE"
"2-ZGU4ZjAwYWUtZGI0ZC00M2IwLThlMWYtNzI4ZWUzNTViNWIyXzEwMA==","Forma parte de la transformación digital","Diego Fernando Arias Sanabria","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-11-10 16:28:26 UTC","","<p class=""spinmail-quill-editor__spin-break""><em>Apreciado(a) </em>David Alejandro:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><em>En su perfil profesional, hemos encontrado atributos que lo destacan entre los profesionales en su campo de acción. Por este motivo, queremos invitarlo a ser parte de la comunidad Rosarista, eligiendo nuestra Especialización en Gerencia de Proyectos de Servicios con TIC, como complemento a su formación profesional.</em></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><em>Esta especialización lo preparará para dirigir proyectos tecnológicos con metodologías internacionales (PMI®), integrando sostenibilidad, transformación digital y liderazgo ético. Así mismo, desarrollará habilidades para gestionar equipos interdisciplinarios, diseñar experiencias de servicio eficientes y liderar iniciativas de innovación digital en cualquier tipo de organización.</em></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><em>La modalidad remota (conexión en tiempo real) le permite participar en clases en vivo desde cualquier lugar, con la flexibilidad de conectarse sin desplazamientos. Podrá interactuar directamente con docentes y compañeros, compartir experiencias y trabajar en equipo en entornos digitales dinámicos, manteniendo una formación de alta calidad, cercana y adaptada a su ritmo profesional.</em></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><em>Lo invitamos ser parte de esta especialización y conocer nuestra propuesta de valor en el botón (link de registro) </em></p><p class=""spinmail-quill-editor__spin-break""><em>&nbsp;</em></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><em>Cordialmente, </em></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong><em>Diego Fernando Arias Sanabria</em></strong></p><p class=""spinmail-quill-editor__spin-break""><strong><em>Director Nacional de Posgrados Escuela de Administración.</em></strong></p><p class=""spinmail-quill-editor__spin-break""><strong><em>Universidad del Rosario</em></strong></p>","ARCHIVE"
"2-YmJkYzllMzItNmM3Yi00OWIyLTgwNDEtZjM1NmZhNjMwNDBlXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-11-06 03:27:34 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">De media, LinkedIn Premium puede <strong>aumentar las visualizaciones de tu perfil 13&nbsp;veces más</strong>. Comienza tu mes de prueba gratis hoy mismo y amplía tu red más rápido.</p>","ARCHIVE"
"2-NThmYTY0Y2YtYzI4Mi00YzlmLWFhYTMtODA1MzA3NDEwY2Q4XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-10-24 12:01:32 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola %FIRSTNAME%,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy Daniela González, Coordinadora de Admisiones de EALDE Business School. Me han autorizado para ofrecer 18 becas parciales que cubren hasta el 70% del valor de nuestros másteres europeos 100% online.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Pero antes de saber si puedes acceder a una de ellas, queremos hacerte una pregunta clave:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>¿Tu carrera está estancada?</strong></p><p class=""spinmail-quill-editor__spin-break"">¿Sientes que podrías estar ganando más?</p><p class=""spinmail-quill-editor__spin-break"">¿Te cuesta avanzar profesionalmente?</p><p class=""spinmail-quill-editor__spin-break"">¿Te gustaría mejorar tu perfil sin dejar de trabajar?</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><a href=""https://57j2mdx2spb.typeform.com/to/LLtfzY9v?utm_source=linkedin&amp;utm_medium=paid-social&amp;utm_campaign=EALDE.C-V1.LI.IN.TOP.123"" rel=""noopener nofollow"" target=""_blank"" class=""ql-link"">Responde un breve test </a>de 60 segundos y descubre si es momento de dar un paso adelante… y si puedes calificar para una de nuestras becas.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Áreas disponibles:</p><ul><li><strong>Gestión de Riesgos</strong></li><li><strong>Compliance</strong></li><li><strong>Sostenibilidad</strong></li><li><strong>Dirección General</strong></li><li><strong>Gestión de Proyectos</strong></li></ul><p class=""spinmail-quill-editor__spin-break""><strong>﻿</strong></p>","ARCHIVE"
"2-ZWVlNDBkYmItZTIxYi00NjIzLTg2YzYtNTI5ZmE4NTdmMjViXzEwMA==","Cuenta en EE. UU. para profesionales","Samyra Ramos","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-10-07 00:03:52 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola David Alejandro!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Tienes clientes en Estados Unidos?</p><p class=""spinmail-quill-editor__spin-break"">Si recibes pagos en dólares, olvídate de las comisiones y abre tu cuenta con <a rel=""noopener"" href=""https://www.higlobe.com/es/col?hgcode=mescampLKCO&utm_source=linkedin&utm_medium=linkedin&utm_campaign=linkedin-co-message-september&li_fat_id=7977bc14-1f13-4fdc-9e04-8585c5aa575c"" target=""_blank"">Higlobe</a>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Con Higlobe, puedes recibir tus pagos en dólares sin comisiones y disfrutar de:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">✅ Una cuenta bancaria en EE. UU.</p><p class=""spinmail-quill-editor__spin-break"">✅ Gana un 3% sobre tus ingresos.</p><p class=""spinmail-quill-editor__spin-break"">✅ Transfiere a tu cuenta en Colombia sin costos.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te interesa? Haz clic para registrarte.</p>","ARCHIVE"
"2-M2RlZTMyNGUtMzFjMS00MzI4LTg2ZjktZDliY2QwZjU3NDFiXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-09-27 02:30:25 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¡Gracias por tu confianza en LinkedIn! Nos gustaría ofrecerte un mes de prueba gratis para Premium.</p>","ARCHIVE"
"2-ZTFkYWQ3ZDYtMGM3YS00ZjI0LWI1NDUtOGQ0NzU3ZWIwZDg5XzEwMA==","Lidera la arquitectura SAP en una tech líder","Daniela Patel","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-09-12 17:40:08 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola [Nombre],</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Tu trayectoria en entornos SAP y tu experiencia liderando equipos técnicos me hacen pensar que podrías estar frente a una gran oportunidad.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Desde Colsubsidio estamos acompañando un proceso de selección para el cargo de Líder Técnico SAP en una empresa destacada del sector tecnología y telecomunicaciones. Buscamos un perfil senior que domine soluciones SAP y SAP HANA, con experiencia en integración (PI/PO, SOA, BPM) y desarrollo ABAP, capaz de liderar procesos técnicos complejos.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Oferta:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Contrato a término indefinido</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Modalidad híbrida en Bogotá</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Jornada laboral de lunes a viernes (40h/semana)</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Rango salarial competitivo: $18.000.000 a $20.000.000</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Si te interesa explorar esta vacante estratégica realiza tu solicitud sencilla a través de LinkedIn: linkedin.com/jobs/view/4295354294</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Un saludo,</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Daniela Patel</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;Agencia de Empleo Colsubsidio</p>","ARCHIVE"
"2-Y2UyMWYwMjctYTJhZC00NmViLTg4YmYtMzhkM2E2ZWE2MTc5XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-08-18 16:25:09 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola %FIRSTNAME%,</p><p class=""spinmail-quill-editor__spin-break"">Cómo estás? Encantada de saludarte&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Estuve viendo a lo que se dedica tu empresa y tengo algo que podría interesarte, ya que te puede generar ganancias</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te parece que te comente de que se trata?</p>","ARCHIVE"
"2-YzE1M2EyOWItZWIzYS00NWRlLWI4ZWItNWM5ZTg3Zjk4MmJkXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-08-10 19:29:46 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%! </p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Hemos observado que el número de anuncios de empleo que te podrían interesar ha aumentado últimamente. ¿Te gustaría probar Premium gratis para conocer sus ventajas?</p>","ARCHIVE"
"2-YzJmZTdjMzgtNjU3Zi00OWQ2LWIzODktMzc2OWI0YzA5NTMxXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-07-29 03:22:34 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%. Soy Adriana Angarita, CEO de INNKIND, me gustaría invitarte a asistir este 20 y 21 de agosto en Panamá al Foro Internacional de Educación Superior FIED LATAM 2025, donde anualmente reunimos a los líderes de educación para trazar la ruta de la industria en nuestra región. El evento es por invitación y reservado para líderes, administrativos de alto nivel y tomadores de decisiones del sector universitario y colegial de tu país.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Me interesa que asistas. Te invito a ingresar a <a href=""https://innkind.com/inscripciones-fied-latam-2025/"" rel=""noopener nofollow"" target=""_blank"" class=""ql-link"">https://innkind.com/inscripciones-fied-latam-2025/</a> dejar tus datos para garantizar tu invitación y tu cupo.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Te esperamos en Panamá para que seas parte del selecto grupo que asistirá este año. Saludos!</p>","ARCHIVE"
"2-MmE3OGRjOTEtZjBkNi00ZTdlLWFjOTctYjAxMzIyYmIxODc1XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-07-09 00:47:06 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break"">Mi nombre es Romina Schwarz y formo parte del equipo de Bunker DB, la empresa líder en Latinoamérica en analítica de marketing.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Ofrecemos soluciones que automatizan diversas tareas operativas dentro de los equipos de marketing, permitiendo lograr eficiencias en la compra de medios, optimizar estrategias de contenido, y mucho más.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Más de 1000 marcas en toda la región confían en nuestra tecnología, incluyendo L'Oréal, Claro, Nestlé, Walmart, Itaú, BID, AB InBev, y Pepsi.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Me encantaría que pudieras ver una demostración en vivo de nuestra tecnología, donde te mostraremos cómo funciona nuestro asistente de Inteligencia Artificial para lograr múltiples automatismos e insigths, nos tomara solo 15 minutos.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¡Muchas gracias!</p>","ARCHIVE"
"2-MzljZjFmN2EtMjhhNC00ZjFjLWIwY2ItYWNiMTYzN2VkNDg0XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-07-01 19:01:35 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola,&nbsp;%FIRSTNAME%:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Sabías que hay una forma fácil de enterarte antes que nadie sobre nuevas vacantes que pueden interesarte?</p><p class=""spinmail-quill-editor__spin-break"">Si configuras alertas de empleo, recibirás notificaciones móviles o por email de nuevos anuncios que coincidan con tus criterios sobre cargos, ubicaciones, empresas, sueldo, beneficios y otras preferencias. Pruébalo a continuación.</p>","ARCHIVE"
"2-MzJiOTYwZjMtYjM3MC00Yjc4LWFhMGItYzc2ZmJhZDVjNTA1XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-06-11 00:31:14 UTC","","<p class=""spinmail-quill-editor__spin-break""><strong>Hola %FIRSTNAME%!</strong></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy <strong>Claudia Vázquez</strong>, Coordinadora de Admisiones de EALDE Business School. En mi cargo, he sido autorizada para ofrecer <strong>18 Becas</strong> a profesionales destacados del sector asegurador y financiero.</p><p class=""spinmail-quill-editor__spin-break"">Se trata de <strong>becas parciales</strong> que pueden cubrir un alto porcentaje de la matrícula.</p><p class=""spinmail-quill-editor__spin-break"">Y tras haber observado la formación y aptitudes en tu perfil, quisiera ofrecerte la posibilidad de continuar tu formación profesional con el <a href=""https://estudiar.ealde.es/master-seguros-risk-management/?utm_source=linkedin&amp;utm_medium=paid-social&amp;utm_campaign=MSRM.C-V1.LI.MA.CO.80&amp;utm_term=AD1"" rel=""noopener nofollow"" target=""_blank"" class=""ql-link"">Máster en Seguros y Risk Management</a>, para el que acabamos de abrir la inscripción.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>¿Qué vas a aprender con el </strong><a href=""https://estudiar.ealde.es/master-seguros-risk-management/?utm_source=linkedin&amp;utm_medium=paid-social&amp;utm_campaign=MSRM.C-V1.LI.MA.CO.80&amp;utm_term=AD1"" rel=""noopener nofollow"" target=""_blank"" class=""ql-link""><strong>Máster en Seguros y Risk Management de EALDE</strong></a><strong>?</strong></p><ul><li>Aplicar herramientas y metodologías de gestión de riesgos en entornos empresariales complejos.</li><li>Dominar el marco regulador del sector asegurador, incluyendo <strong>Solvencia II</strong> y normativas internacionales.</li><li>Comprender en profundidad los distintos tipos de seguros: vida, salud, daños, responsabilidad civil y más.</li><li>Identificar, analizar y mitigar riesgos operacionales, estratégicos y financieros en empresas.</li><li>Diseñar e implementar políticas de compliance y gobierno corporativo adaptadas al sector.</li><li>Evaluar el impacto financiero de los riesgos mediante técnicas actuariales y modelos cuantitativos.</li><li>Tomar decisiones clave basadas en el análisis de datos y proyecciones de riesgo.</li><li>Desarrollar estrategias integrales para proteger activos, mejorar la sostenibilidad y crear ventaja competitiva.</li></ul><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Adicionalmente, al finalizar tu Máster podrás poner en práctica tus conocimientos en un Trabajo Fin de Máster (TFM), desarrollando un proyecto práctico en un entorno empresarial real, además de <strong>recibir un curso de Power BI valorado en 500€, incluido en el máster.</strong></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>Si esta oferta pudiera interesarte, rellena el formulario y nos pondremos en contacto cuanto antes.</strong></p>","ARCHIVE"
"2-YThlNGRkNDItYTAzMC00MjExLWI0Y2EtZjU4ZDgyMDQ2OGNlXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-05-16 19:55:12 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy Paula Olivera, asesora comercial de Dividenz, la plataforma líder en inversiones en finca raíz en Estados Unidos.</p><p class=""spinmail-quill-editor__spin-break"">Sabemos que tomar decisiones financieras puede ser un desafío. Por eso, en Dividenz, no solo te ofrecemos acceso a productos de inversión de calidad institucional, sino también un asesoramiento personalizado, adaptado a tus objetivos y situación particular.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Conoce nuestros productos:&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>Dividenz Cash Fund</strong>: Fondo de inversión de tasa fija anual de 9.50%* en USD, con liquidez en 48 horas y utilidades semanales. *Tasa promocional para primera inversión hasta USD 15,000 durante 9 meses.</li></ul><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>Dividenz Deals</strong>: Producto de inversión de tasa variable basado en complejos multifamiliares e industriales, con una rentabilidad anual estimada del 14.25% en USD y utilidades mensuales.&nbsp;</li></ul><p class=""spinmail-quill-editor__spin-break"">Nos comprometemos a acompañarte en cada paso, brindándote la información y el respaldo que necesitas para invertir con confianza y tranquilidad.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Hablamos para analizar tu situación y encontrar la mejor opción?</p><p class=""spinmail-quill-editor__spin-break""><br></p>","ARCHIVE"
"2-YjJlYTAxNjctMzk5MC00Y2IwLTlmOGQtZWYxNGEzMDEyNTFmXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-05-10 03:33:06 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¡Gracias por tu confianza en LinkedIn! Nos gustaría ofrecerte un mes de prueba gratis para Premium.</p>","ARCHIVE"
"2-NjJhZmM0NGItNjBlMC00MzA3LTlkYjYtMjVhOGEzNGJmYTE4XzEwMA==","Webinar: Evoluciona tu automatización con IA para CX","Zendesk","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-04-28 00:41:54 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">El 15 de mayo a las 11 a.m. (CO) | 1 p.m. (CL, AR), acompáñanos en el webinar “Cómo evolucionar tu automatización con Zendesk AI Agents”. Te mostraremos cómo los agentes de IA de Zendesk hacen mucho más que ejecutar tareas: entienden el contexto, adaptan el tono y resuelven problemas con autonomía e inteligencia.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Conocerás:</p><p class=""spinmail-quill-editor__spin-break"">- Qué son los Agentes de IA y cómo automatizan hasta el 80% de las interacciones</p><p class=""spinmail-quill-editor__spin-break"">- El nuevo AI Agent Builder con personalización, flujos híbridos y análisis avanzado</p><p class=""spinmail-quill-editor__spin-break"">- Demostraciones en vivo y sesión de preguntas</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¡Inscríbete y lleva tu operación al siguiente nivel con IA de verdad para CX!</p>","ARCHIVE"
"2-MzIzZjY1ZjEtZGY1NS00ZjZhLWEyMjctMzQ0ZjQ0ZDY0OWFmXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-04-09 13:30:46 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%</p><p class=""spinmail-quill-editor__spin-break"">Soy Paula Olivera, asesora comercial de Dividenz, la plataforma líder en inversiones en finca raíz en Estados Unidos.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Sabías que con Dividenz Deals <strong>puedes generar utilidades mensuales en dólares al invertir en activos inmobiliarios multifamiliares e industriales en EE.UU? </strong>Este producto te permite potenciar tu capital en bienes raíces ya construidas y rentadas, ubicadas en los mercados americanos con mejor performance.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Conoce cómo funciona:&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>Tasa: </strong>Variable&nbsp;</li><li><strong>Rentabilidad: 14.25%</strong> anual estimada en USD.&nbsp;</li><li><strong>Monto mínimo: Desde USD 30,000&nbsp;</strong></li><li><strong>Utilidades: Mensuales en USD&nbsp; - Acreditación instantánea.&nbsp;</strong></li><li>Cuentas con el programa <strong>Dividenz Trust:</strong> te permite probar el&nbsp; modelo de inversión sin costo durante 6 meses.&nbsp;</li></ul><p class=""spinmail-quill-editor__spin-break"">Invierte ahora de manera 100% remota y en 3 simples pasos.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te gustaría saber más? ¡Contáctame y te cuento más información!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><br></p>","ARCHIVE"
"2-NzhiNDM0MjMtODg5ZC00NWMzLWEzZGItODBkNzEwNjY5NDU1XzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-03-29 22:18:04 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Hemos observado que el número de anuncios de empleo que te podrían interesar ha aumentado últimamente. ¿Te gustaría probar Premium gratis para conocer sus ventajas?</p>","ARCHIVE"
"2-YTAxYTU3MTAtZWJkZC00YTEwLWIyMjktZWY2ZjQ1NzAyN2VmXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-03-21 16:12:20 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola %FIRSTNAME%, soy Daniel Soldán, CEO de emBlue. Te contacto porque sé que en %COMPANYNAME% buscan mejorar la comunicación con sus estudiantes y atraer nuevos alumnos. En emBlue podemos ayudarte a lograrlo.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Por ejemplo, en la Universidad César Vallejo unificamos la comunicación de 17 sucursales, optimizando la interacción entre marketing, ventas, engagement y postgrado, además de mejorar la entrega de avisos transaccionales. Esto les permitió aumentar la captación y retención de estudiantes.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Hemos trabajado con más de 30 universidades en Latinoamérica, ayudándolas a fortalecer la relación con sus alumnos a través de estrategias automatizadas y personalizadas.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Me encantaría contarte más en una charla breve, sin compromiso. ¿Cuándo te viene mejor?</p>","ARCHIVE"
